2018-11-27 11:48:34.151 INFO  (coreLoadExecutor-9-thread-2) [   x:influence_info] o.a.s.u.CommitTracker Hard AutoCommit: if uncommited for 15000ms; 
2018-11-27 11:48:34.151 INFO  (coreLoadExecutor-9-thread-3) [   x:test] o.a.s.u.CommitTracker Hard AutoCommit: if uncommited for 15000ms; 
2018-11-27 11:48:34.151 INFO  (coreLoadExecutor-9-thread-1) [   x:paper_info] o.a.s.u.CommitTracker Hard AutoCommit: if uncommited for 15000ms; 
2018-11-27 11:48:34.151 INFO  (coreLoadExecutor-9-thread-2) [   x:influence_info] o.a.s.u.CommitTracker Soft AutoCommit: disabled
2018-11-27 11:48:34.151 INFO  (coreLoadExecutor-9-thread-3) [   x:test] o.a.s.u.CommitTracker Soft AutoCommit: disabled
2018-11-27 11:48:34.151 INFO  (coreLoadExecutor-9-thread-1) [   x:paper_info] o.a.s.u.CommitTracker Soft AutoCommit: disabled
2018-11-27 11:48:34.358 INFO  (coreLoadExecutor-9-thread-3) [   x:test] o.a.s.s.SolrIndexSearcher Opening [Searcher@657984c5[test] main]
2018-11-27 11:48:34.358 INFO  (coreLoadExecutor-9-thread-2) [   x:influence_info] o.a.s.s.SolrIndexSearcher Opening [Searcher@35cd77b8[influence_info] main]
2018-11-27 11:48:34.374 INFO  (coreLoadExecutor-9-thread-2) [   x:influence_info] o.a.s.r.ManagedResourceStorage File-based storage initialized to use dir: /Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/server/solr/influence_info/conf
2018-11-27 11:48:34.374 INFO  (coreLoadExecutor-9-thread-3) [   x:test] o.a.s.r.ManagedResourceStorage File-based storage initialized to use dir: /Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/server/solr/test/conf
2018-11-27 11:48:34.398 INFO  (coreLoadExecutor-9-thread-2) [   x:influence_info] o.a.s.h.c.SpellCheckComponent Initializing spell checkers
2018-11-27 11:48:34.398 INFO  (coreLoadExecutor-9-thread-3) [   x:test] o.a.s.h.c.SpellCheckComponent Initializing spell checkers
